"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"RORA",5.38864567031938,5.20916883528916,6.90261077630051,5.31383297763148,5.38864567031938,7.90633302517744,7.86610430333705,7.71171617695636,7.40052691758111,7.15361705719032,7.61740915750025,8.27952292214134,7.80444439419964,7.99289712166614,6.99836547054046
"RP2",8.73627895797273,8.30780500262589,8.62195257326329,8.62885604469739,8.73627895797273,7.06772842853856,7.62462281487663,7.43492742618602,7.4992771881655,7.67575091700667,7.15226826719345,7.86525354143393,8.17461903145607,6.83503394887418,8.17451842317967
"RPGR",6.46338875996695,6.49898163456721,6.27268050947169,6.43602630509662,6.46338875996695,4.86973972005196,5.37377495028167,4.97594643072027,4.84274246710126,4.73236455880672,5.72926406850023,6.35567897453353,6.44677622435637,5.62638013407696,5.46535974096683
"RPL6",7.5760886946548,8.50544035347818,8.40497358411494,7.51460427362452,7.57635639646245,6.80515770422641,6.3434959327955,6.85533259159953,5.52504693527129,6.60541805257547,7.08364207124633,6.93981598441607,6.93575549992567,7.14061947616937,5.78804663866519
"RPL7",8.73641591027572,8.87471032801707,8.83444935468353,8.03803680196658,8.73641591027572,4.79654090779655,4.68414914410865,5.44019257605293,5.18934591158825,5.84542015165723,5.52393327117823,5.74233717240517,5.5412898338619,6.31686058063507,5.73471286563548
"NPIPB13",8.15435338775203,7.64765797604687,8.3571018622238,7.74678281190369,8.15435338775203,9.20964678900889,9.18031932519225,8.99210077911649,9.10965698097758,8.68996252444933,9.73221457578203,9.90865205930382,10.0152574538938,8.99147105967025,8.85017490618282
"RPL9",5.91604379394388,6.65866245936286,6.62803268744254,5.5300038532883,5.91604379394388,3.43092299547289,3.06330129979464,4.22705074234431,2.87927623463976,4.11121854561205,4.05679326701311,4.43254110979191,4.05788038589194,5.05920105977721,4.44451245260418
"RPL11",8.77503835757452,9.12546010431225,9.41088891189487,8.92339509580113,8.77503835757452,6.84222729663599,6.13104649365803,7.60407916424542,5.83167381575975,7.29012240071834,7.05582507845056,6.98157335948046,6.83617622472363,7.75484296575452,7.36102752871988
"RPL15",8.57812108055191,9.04588969484276,8.85162120974999,8.75563111806878,8.57812108055191,9.518349766568,9.19203345389837,9.93390184683588,8.92202282602307,9.41656297922446,9.84360524518824,9.61259713260112,9.260790097894,10.3820759034129,9.87217530748502
"RPL18",8.22035761292399,8.99853600399938,8.84329626374252,8.6123996202729,8.22035761292399,9.8875198214007,10.0125040431776,10.3021195190804,9.52084590354912,9.81545935342765,9.72457665896387,9.95573807967916,9.78227643913099,10.1279335795853,9.47188955573685
"RPL18A",8.2736725807287,8.85384658780872,8.77570694407889,8.58890472636895,8.2736725807287,9.59846544647049,9.55537853972359,10.0675453231304,9.3224040108346,9.63198414800809,9.54729011801649,9.43861988501144,9.20420232304584,9.92864952034872,9.16920322006175
"RPL21",7.31360422604728,7.83241376306965,7.86373804897379,6.48377960676955,7.31360422604728,4.62806097042057,4.3620046385324,5.35520096202879,5.06990706939199,4.9106534418853,4.59901412949218,5.15610565451703,5.36530880924317,5.83920930350128,5.29803779640444
"RPL22",9.12569107649706,9.46406844424549,9.6130081799568,9.00098869912749,9.12569107649706,7.78830281361012,7.2102866655642,7.73696180803537,6.98398926491504,7.83992118350927,8.23438575932588,7.84001590417471,8.03324265229729,8.20246540395691,7.49168726183792
"MRPL23",3.12419331172229,2.98015268063602,3.09309646053269,3.10497863539515,3.12419331172229,3.59212217769732,3.60361641649737,3.99097059241143,3.47094598159004,3.71888636716515,2.8089203916733,2.67846404906891,2.74552033704987,2.26664278609517,2.56948749454615
"RPL24",8.06327771937884,8.86798896929683,8.8510895246866,8.42519176007811,8.06327771937884,7.70254106882377,6.26841666118568,7.6145975652559,6.44153036106938,7.72757143280696,6.64159365414896,7.00037057664285,6.3913013377979,7.88084383773374,7.00925112762822
"RPL26",8.18060380455571,9.21038222937882,9.04791267943328,8.22791533052574,8.18060380455571,5.78351169286262,5.38210012642919,5.79850467684235,5.24121757000582,5.80434603763872,5.04773378315565,6.12093061771457,5.70993506352338,7.01332806926664,5.39277911148738
"RPL27",6.60720246310915,6.80647453802885,6.58347343785254,6.09086022402469,6.60720246310915,4.65496829409569,3.97832161719483,5.91168279893479,4.87260900660526,5.34241312186728,4.67108805513226,5.09917167853443,4.21780277383053,5.98776918161616,4.34729212951546
"RPL31",7.931008563704,8.6568000586897,8.64398936831703,7.56600199052254,7.931008563704,6.76929742764533,6.0210843098686,6.7462987871796,6.46700677908426,6.56235170967695,6.46224251529639,6.80180405946709,6.38982850154265,6.93897137802119,6.49883892631697
"RPL34",8.47024086160891,9.47808886107217,9.44008257951347,8.57347236134465,8.47024086160891,5.53908332679121,4.99353972158536,6.17947081715821,5.21925787537698,6.22726570255407,5.81797775193291,6.45560906060755,5.89202529763975,7.9840578385028,6.85426946715209
"RPL35A",7.60798325318874,8.17840940209285,8.23908645596957,7.54051888543705,7.60798325318874,6.60837620478065,5.74088191849411,7.41552197694275,5.63082784937317,7.21133609786566,6.67830263557744,7.03530992308394,6.31273537671844,8.16109590112327,7.39115485036167
"RPL36AL",7.64791101758729,8.295354486995,8.42027258915152,6.88109259772295,7.64791101758729,5.32441023950322,4.8118914214392,5.83108840243023,4.85066319275503,5.41167329959012,5.70103530006996,5.46139862680113,5.51077065069213,5.46133604187737,4.66282054126099
"RPL37",9.40272874890991,9.81064562236612,9.91795888736662,9.1730168979139,9.40261817293735,7.37126514346184,6.13407303328303,8.25754640719913,6.74383165367326,7.98522005460079,7.3514552744119,7.94967945849361,7.36002984683096,8.67859515321313,7.73147028898856
"RPL41",9.36127711295344,9.71056263786322,9.6817297418107,9.5422535551763,9.36127711295344,7.24382793661655,5.8035973630487,8.30679846425381,6.08511313864854,8.09018417123258,7.05852732729091,7.13283327845204,6.55655214953841,7.81856202655141,7.41428545222444
"RPL36A",6.17827833947793,6.82628638908147,6.79330019941681,6.19765441024705,6.17827833947793,3.89000933842933,3.42965756941615,4.34534413645917,3.56826594225199,3.96908277551423,3.98830965730248,4.21130432184887,3.95202303515417,5.37828958494403,4.24345046070556
"RPS6",9.05251452143762,8.78925540210651,8.95695773857282,8.58807344733065,9.05251452143762,7.62333915383472,7.09124329549779,7.83492306429174,7.05945319645603,7.61911832199947,7.6927629093755,7.37642366450887,7.27268255404599,8.42441692836095,7.3286309798418
"RPS7",8.04052088814707,8.67499402681701,8.54045666957557,8.07269375820507,8.04052088814707,5.74195724551949,4.64757544571399,7.08684946168822,5.54176519817688,6.72610046351852,5.89209579814311,6.55959940670247,5.76673981393033,7.61892977323012,5.89574103094324
"RPS9",8.71507589131537,9.46717855889473,9.01036399028546,9.15961877715666,8.71411989002665,8.51158230000606,8.19345697195367,8.75335225081778,8.04342945219375,8.33927440916855,7.86681997690659,7.56026664184672,7.59022528262072,8.68353992351435,7.69007795884765
"RPS15",8.73083520956716,10.1904696121256,10.1889224103071,9.31871549515923,8.73083520956716,11.2089002115616,11.0975758367291,11.2840686635854,10.9470058542947,11.2300233137564,10.8191055815948,11.1706243614503,11.0835753365492,10.9288216522985,10.3539750873227
"RPS15A",9.02415293636616,9.78125570443097,9.78982887195383,9.33210773735153,9.02415293636616,8.27944541976226,6.97041887988919,9.09727856711489,6.92454523157284,8.56463561387991,8.14629245691924,8.70422855138757,7.80746758829164,9.48406139214273,8.68186167835621
"RPS17",8.34265698028675,9.40239464185054,9.15817332089198,8.47714851786608,8.34265698028675,6.47562568037034,5.20438318570462,7.66508201975054,5.99815744612936,7.41264361333527,6.35388240983717,6.9858209322678,6.11385855396566,8.77928790087155,7.72835268539248
"RPS21",8.19946954996565,8.81926179287579,8.88024155676973,8.52106659022866,8.19946954996565,7.07544403884128,6.10388446194134,8.04565009968155,6.05603325331315,7.82177600961771,6.95342712051467,7.34279977761454,6.52090398908805,8.46128543631593,7.59963029871543
"RPS23",9.50006036381156,9.67078380026861,9.81136164493269,9.22853481551001,9.50006036381156,7.13539166565244,7.32637375148915,8.52596650446981,7.20960030854814,7.18706387283486,8.98287022117943,8.53339042335491,8.32533751505504,9.43614163454498,8.38486279109572
"RPS24",9.20779619015298,9.58415607565379,9.70250767548985,9.09753145068656,9.20779619015298,6.48089779764247,5.33562681305237,6.97276187890253,6.10376162338364,6.87589497634329,7.01636739612429,6.93758334239887,6.65608385143083,7.34520809899899,6.89842663314752
"RPS25",9.35446680797929,9.81276050476962,9.94823872099648,9.56369977267271,9.35446680797929,7.71881708556553,7.55013272260957,8.33895300898578,7.455495716505,8.07975557983305,7.84502967531242,8.0659893785424,7.55532093434718,8.97888076876534,8.5414501159092
"RPS27",9.10481151357184,9.87468692650151,10.1510446900881,9.04022430858019,9.10481151357184,8.47198551293948,6.88576687185245,9.37874534068695,7.45130058257745,8.96944010875309,7.39056666805036,8.64769700194328,7.41764711888773,9.70423174411878,8.71936240681516
"RPS28",8.24485060142798,9.02424654409998,9.11337312091611,8.61974735051107,8.24485060142798,10.2917487610797,10.2719605422297,10.2676627715445,10.072556192487,9.9400827075998,9.93129324294515,9.55112111802899,9.26366237883244,10.3244709967465,9.78319431035869
"RRM2",5.76524092262749,4.73179117784939,5.63006490276395,6.11710579283759,5.76553042424821,6.30412071160954,6.72814873307467,5.47766804132104,5.88214964443215,7.06123308125795,4.07301680464585,5.42684394322022,4.67764964632956,4.55101031485698,4.01808379220485
"CLIP1",6.26566026711121,6.8293664142478,6.05426661965707,6.05429003594798,6.26566026711121,5.62140465098093,5.33888691847414,5.40796738116378,4.93013243751873,5.09824559749777,5.54887230638475,5.57268524645444,5.89046053323298,5.62655034226359,3.68946944193916
"RSU1",10.6139125108968,10.1367081595942,9.95701845522949,10.6706843359683,10.6139125108968,9.09846970477588,8.38142151540486,8.84794196651337,8.40587188258113,8.93106144159761,9.14572012892066,9.89947701365447,9.14614354851195,8.95216666337379,8.15006869746446
"RYK",5.39448638761064,5.46276372262782,5.84214178462318,5.43068327160697,5.39448638761064,6.06095506106585,5.95068507778844,6.38800642443777,6.01310313879481,6.31423773686644,7.19556513737845,7.19548148313421,6.7579580673108,6.36123017037488,5.37603936534985
"SORT1",7.50729270310501,8.32123211246834,7.40146291850833,6.91013876533396,7.50729270310501,6.25043487825042,6.0851983587042,6.45777768536091,6.36675514977678,6.56071669492047,5.52833404696796,6.57025990825519,6.03285089866608,5.62490850719307,5.58629092109171
"S100A4",8.39725688289585,8.63672154588198,7.73191421735729,8.15761761892886,8.39725688289585,8.30188850013673,7.83685145118684,7.87796582294161,7.62548709817754,7.90228350427524,7.27167793532379,6.81704100101477,6.74433883578226,7.02305438682702,6.65079094312641
"S100A6",7.72429283896096,8.41864938255556,7.69343411026489,7.74287623134932,7.72429283896096,6.95880254101632,6.73933309580269,6.93366994627982,6.81846791194541,7.26488860906489,5.67131431857659,6.13658214700119,6.06861710320008,6.45163109939445,6.6509822500728
"S100A8",12.0472719115651,12.5865177606669,12.2546038582581,12.1347394360606,12.0472719115651,6.44978119528086,7.30312271808917,8.44074677831966,7.39979437631172,8.6139718427531,5.9165302175973,7.11850994059638,7.45790662019254,8.6905383301658,9.42171145244015
"S100A9",11.9144290114355,11.9458173100095,12.1492653901096,11.887587617702,11.9144290114355,8.78891893996509,9.32905710270713,9.66914226721802,9.71586289177829,9.73193717549724,8.18781356824995,8.82346799942493,8.89443301019058,9.62051323451836,10.4073724479853
"S100A12",10.5818624689565,11.4707453674324,10.4528257941838,10.1588014319026,10.581393328416,5.8430522479094,5.98812910022496,6.66201789036781,5.9723791130544,6.57270410776761,5.5585674415821,6.85190650102153,7.04382839539537,7.83502561202128,8.31397588800579
"S100P",6.7404668853828,6.19917569473343,5.99272975047186,7.02592176763607,6.7404668853828,5.49442234313653,5.11391994142612,5.19789832793487,5.82966335352688,5.62684785480091,5.40120865889351,4.96143797002263,4.90168301451746,5.75183420442147,6.43762565084729
"VPS52",4.89146099137429,5.72268428726561,5.48909008436847,5.16789443731801,4.89146099137429,6.23059231935875,6.2139011624933,6.32325334861663,6.308063749838,6.08941397340201,6.78770773729029,6.99583682653492,6.36254829946577,5.72980302920613,5.71561987351903
"SAT1",10.0746746887151,10.4635856320445,10.920377961086,9.71825444075786,10.0746746887151,7.18418056062215,7.02799379155665,7.3090989766749,7.43012624977164,7.91239510405708,6.69286827780112,7.64124512736743,7.48510887696103,7.69253977692287,7.28992088545731
"MSMO1",5.92011962458812,5.60059452971614,6.56455571094574,5.96257902439776,5.92011962458812,7.18870642660845,6.41917574396921,6.65485217118411,6.69891518010209,6.29525041089465,6.64347859848554,7.80680410614347,7.45015475854239,7.58609591923776,6.57160258341589
"ATXN2",6.90353702566468,7.45925476015327,7.50098802573621,6.8718777927215,6.90353702566468,7.66263012716079,7.81800145668277,7.78473595911738,7.61816147656392,7.69084903931531,8.22244150263375,8.70960447867638,8.9284333388631,8.12234708924613,8.50177436804313
"ATXN7",8.04845979117106,8.08679007667969,8.50941390100454,7.88489717399768,8.04845979117106,8.49947502877108,8.68533795675999,8.44310860704481,8.6453121355898,8.60092414411806,9.07442163635345,9.48680714659191,9.54634423648502,8.71308115638933,8.92160960870089
"CXCL5",6.47594275635689,7.06845664975937,6.09436797467757,6.44745970719564,6.47594275635689,4.70899011685555,5.53739198267791,4.85772853444438,5.57851068553398,4.58837126533812,6.15753378000542,6.04280476917646,6.81268416677925,5.45750641189429,6.43501688327455
"XCL1",3.67274167011645,4.0586574181781,4.63413498778646,4.10905702997648,3.67274167011645,5.82638184399399,5.35266171146903,6.03696753685724,4.80391040459341,5.50184586732386,5.5542527373976,6.31816271787884,5.68058856725256,5.27419891570892,5.59166282168808
"SDCBP",10.7093510937164,10.6762968770688,10.5625054761115,10.7349537092701,10.7093510937164,7.55360163831073,8.24826836281633,8.83462996866779,7.96023780911911,8.78965472602494,8.71094362242492,9.1871481958153,9.7790006520658,9.13831159352574,9.43019074698366
"FAM204A",5.91441418142805,6.05143684210208,5.84141229178674,5.64377326972891,5.91441418142805,4.41590230344014,4.9135495942283,4.18250933536526,4.36519567904786,4.92773085905583,4.71967822179936,4.95237151630961,5.11448666532326,4.74820991196006,3.57753237281079
"RNF123",5.72495782551344,6.06281127033678,5.98570322190429,5.86713223420732,5.72450115892027,6.70282689669735,6.46542097834672,7.08212415669247,6.57186609398298,6.64992891363624,7.35181670520482,6.77067893346839,7.41379313344639,6.28367413614655,6.6198162198313
"THADA",3.75111178720458,3.99608066564644,5.43420226995074,3.35330202863144,3.75111178720458,5.36055901330654,5.44624708873073,5.52189375198291,5.4004840138102,5.77690941809798,5.37334911133983,6.10786219237607,6.03112799924738,5.56701894150267,3.45990315928574
"HEATR6",5.82797620177945,6.00193856563714,6.66586702431811,5.97481567824137,5.82797620177945,6.98200574195754,6.7692528849813,6.91466552958457,6.89193709031578,6.91203950509323,7.05646472955998,7.58581533350848,7.39829567238043,6.97390556229162,6.57730537697292
"MCUR1",6.44485782817297,5.65909295799664,6.91454353384291,5.57762710629802,6.44485782817297,5.45599839886575,5.21607199350537,5.06238129767886,4.73138889780139,5.11941890604654,4.94113635479391,5.86139961383429,6.28250894898742,5.29560520514905,4.77277571771411
"SELP",6.98050592371281,6.78812864886138,6.25186189994755,7.06279301365259,6.98050592371281,4.22058936301513,3.64775335214797,3.719782364284,3.40545676357597,3.86226337000841,4.13744102510377,4.72249898212764,5.28711925323221,4.22904242420974,4.11919247509692
"RBM26",5.47349051201639,5.46302260315244,5.93537357337848,5.22699658183739,5.47349051201639,6.70693248737866,6.91492831190759,6.97130529214334,6.41580506890412,6.67441319727081,7.61169906288019,7.70141802875054,7.55660717433825,7.35068386173765,6.97740930863364
