"","PROBEID","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"790","TC1600006926.hg.1","8303","SNN",-1.18781317663749,6.32657261031294,-5.37000670421615,3.10263975410289e-05,0.000181445514733612,2.23204037602754
"791","TC1700008757.hg.1","5608","MAP2K6",-1.17135909767899,5.90862360690175,-5.36186362576192,3.15989662375172e-05,0.000184560333776649,2.21377692275661
"792","TC0100010152.hg.1","4000","LMNA",-1.14136500370275,6.34828931213255,-5.36128834521071,3.16398216527042e-05,0.000184565626307441,2.212486450168
"793","TC0900009654.hg.1","6194","RPS6",-1.26887971895043,7.98415397993987,-5.35815376225135,3.18633828611988e-05,0.000185635345294752,2.2054544219071
"794","TC1900011951.hg.1","163131","ZNF780B",1.32736524122523,4.50216775055693,5.3523789159762,3.2279478070213e-05,0.00018779446195399,2.19249703765193
"795","TC0200014610.hg.1","9111","NMI",-1.81640921823817,6.82889228923203,-5.35188557467905,3.23152807907839e-05,0.00018779446195399,2.19138996077482
"796","TC0500009210.hg.1","3702","ITK",1.5950815468384,7.03056509608235,5.34935151034174,3.24998220793355e-05,0.000188629620611219,2.18570308577478
"797","TC0200013750.hg.1","2274","FHL2",-1.04626136482799,3.96977002205138,-5.34721053944155,3.26565742077902e-05,0.000189251052668711,2.18089794070202
"798","TC1600006842.hg.1","29035","C16orf72",-0.97606541725902,7.89470297639443,-5.34677144078432,3.2688818188232e-05,0.000189251052668711,2.17991238828324
"799","TC0500009061.hg.1","78991","PCYOX1L",1.07457249178618,5.852755420671,5.34318455028685,3.29534304792912e-05,0.000190544241319556,2.17186101747455
"800","TC1600009165.hg.1","100507419","MMP25-AS1",1.29857731625679,4.99876628988139,5.3418228632143,3.30544561471332e-05,0.000190889484249694,2.16880419039007
"801","TC0300009126.hg.1","2992","GYG1",-1.11196156906795,7.39905200393928,-5.34081080658069,3.31297467825803e-05,0.0001910854308808,2.16653213759341
"802","TC1300009583.hg.1","23348","DOCK9",1.31854122175934,5.35252437487929,5.33897668113934,3.32666401775634e-05,0.000191528826785302,2.16241432432912
"803","TC1700009293.hg.1","284207","METRNL",-1.18599445917642,6.02074027415409,-5.33867069413468,3.32895341793502e-05,0.000191528826785302,2.16172732132657
"804","TC2200007406.hg.1","468","ATF4",-0.915080549911016,7.65260174987146,-5.33336623725343,3.36889783170325e-05,0.000193585920179963,2.1498164431212
"805","TC1200011311.hg.1","4673","NAP1L1",-1.54633038148812,8.07608718300208,-5.3273684593617,3.41465245267517e-05,0.000195971358153531,2.13634580816234
"806","TC0900012167.hg.1","2934","GSN",-1.24524464534356,7.08979257690813,-5.32610651906415,3.42435970007385e-05,0.000196284637895052,2.1335111726839
"807","TC1900009752.hg.1","7001","PRDX2",0.984922855157283,6.85279696195134,5.32480866325907,3.43437257679717e-05,0.000196614638225563,2.13059571851239
"808","TC0100013998.hg.1","79654","HECTD3",1.00282075729519,6.50786191810607,5.32038244994094,3.46874562619605e-05,0.000198336692982992,2.12065174841536
"809","TC0500010104.hg.1","1611","DAP",-0.973479709530297,6.26858545118745,-5.31027945804385,3.54852359345054e-05,0.000202647453668004,2.09794797432654
"810","TC1200011894.hg.1","400073","C12orf76",-1.60156621740189,5.16186628991422,-5.30549261399072,3.58697350710241e-05,0.000204590340775471,2.0871877753279
"811","TC1200010795.hg.1","5916","RARG",1.04278255381987,4.93237913449136,5.30487288083687,3.59198242163164e-05,0.000204623412921556,2.08579455362588
"812","TC0700009232.hg.1","669","BPGM",1.41885650339434,7.13252532443532,5.30207279953266,3.61470277236602e-05,0.000205628110265966,2.07949928572323
"813","TC0500007972.hg.1","1462","VCAN",-1.31759954588627,8.60490368663578,-5.30160404249429,3.61852064169329e-05,0.000205628110265966,2.07844534014916
"814","TC0700008450.hg.1","22853","LMTK2",-1.09598761439664,7.11197861696181,-5.30041315595131,3.62823851367998e-05,0.000205927050776431,2.07576768671634
"815","TC1700012438.hg.1","6827","SUPT4H1",-1.18685896066137,7.26815075104228,-5.29804707439948,3.64762523179711e-05,0.000206773356698192,2.07044730496675
"816","TC1600011374.hg.1","6693","SPN",0.895296001487417,7.89435824248714,5.29246234980032,3.69380409432707e-05,0.000209134496517047,2.05788759074533
"817","TC1300008280.hg.1","221150","SKA3",-1.45682923968021,6.03617841940692,-5.28772293672393,3.73346053689284e-05,0.000211121024240452,2.04722687000203
"818","TC0900010825.hg.1","4814","NINJ1",-1.24612733590833,7.30385019849365,-5.28684262202643,3.7408741159515e-05,0.000211281643223667,2.04524650358978
"819","TC1600011417.hg.1","4775","NFATC3",1.29832573207952,8.05944220142332,5.2771030237069,3.82390460424241e-05,0.000215332432486249,2.02333185736549
"820","TC0100015951.hg.1","10067","SCAMP3",0.928249627423877,6.53815329944189,5.27683375524316,3.8262266263726e-05,0.000215332432486249,2.02272587560193
"821","TC1100010185.hg.1","120227","CYP2R1",1.62701871602786,3.54938001182889,5.27679296455087,3.82657850803486e-05,0.000215332432486249,2.02263407666967
"822","TC0300006580.hg.1","3656","IRAK2",-1.48815801963859,4.40926557465155,-5.27456316415343,3.84586418829122e-05,0.000216154410582791,2.01761572864409
"823","TC1700012304.hg.1","9382","COG1",1.08010559300441,6.00289219747558,5.27174413972206,3.87038796824896e-05,0.000217268437585786,2.01127069224293
"824","TC1900007110.hg.1","5886","RAD23A",1.25067775768418,7.10546895515415,5.2708510163069,3.87819079216618e-05,0.000217442250725822,2.009260320013
"825","TC0200007609.hg.1","6711","SPTBN1",1.21456496418693,7.30787455802621,5.26906269173571,3.89386281604685e-05,0.000218056317698624,2.00523469995452
"826","TC0700012596.hg.1","84928","TMEM209",1.322266777356,5.14072833960798,5.26762545948554,3.90650480413572e-05,0.000218499421248269,2.00199921672019
"827","TC0300008290.hg.1","50852","TRAT1",1.56937812003194,6.97603904227504,5.2663326075209,3.91791254806621e-05,0.000218872502685198,1.99908861503567
"828","TC2100008390.hg.1","754","PTTG1IP",-1.16404735041387,8.25251293934761,-5.26564720055481,3.92397414066865e-05,0.000218946383211222,1.99754550016735
"829","TC1100009166.hg.1","5049","PAFAH1B2",-1.33273222098897,7.72411143330206,-5.26329182918839,3.94487749000649e-05,0.000219847213556453,1.99224235717706
"830","TC1800008891.hg.1","596","BCL2",1.4213257545193,6.52392367705458,5.25839586946521,3.98869178383803e-05,0.000222021157124478,1.98121759122492
"831","TC1400007298.hg.1","55860","ACTR10",-1.12409287955292,6.39068385819996,-5.25520500544041,4.01751365692665e-05,0.000223356354933828,1.97403131530174
"832","TC0100011855.hg.1","2987","GUK1",1.32861876931807,8.97393150146263,5.25181172055612,4.04839682225792e-05,0.00022480280431288,1.96638824424998
"833","TC0100018233.hg.1","8790","FPGT",1.28875750406401,4.52527837438875,5.24901916784772,4.07399395911426e-05,0.000225952606135749,1.96009756319941
"834","TC0400012078.hg.1","4306","NR3C2",1.51794193960437,3.74215786820948,5.24371268712177,4.12308963857772e-05,0.000228128953106807,1.94814209867393
"835","TC0100017788.hg.1","6894","TARBP1",1.2750743696252,4.64293893594661,5.24366195076164,4.12356195055945e-05,0.000228128953106807,1.94802777896006
"836","TC1100007394.hg.1","3732","CD82",-1.26565109204696,7.53387086444293,-5.2431803782701,4.12804772288507e-05,0.000228128953106807,1.94694268422834
"837","TC0100012242.hg.1","84288","EFCAB2",-1.631259483352,4.30909355814597,-5.24192912689026,4.139726188412e-05,0.000228501015417723,1.944123236184
"838","TC0X00006697.hg.1","94056","SYAP1",-1.05418251836623,6.13986576565504,-5.24020114405095,4.15590955713893e-05,0.000229120550763507,1.94022935932496
"839","TC0800012287.hg.1","23484","LEPROTL1",0.901046263921237,8.46715061911473,5.23854524981247,4.17147826018737e-05,0.000229704762360735,1.93649770188432
"840","TC1100007003.hg.1","3939","LDHA",-1.5416402532048,7.74658375152563,-5.23531862917611,4.20198583106263e-05,0.000231109220708445,1.92922568157466
"841","TC1700010587.hg.1","22806","IKZF3",1.47214297042393,6.14894806616301,5.22867336359816,4.26553466209389e-05,0.000234325447549034,1.91424622344351
"842","TC1700011818.hg.1","23210","JMJD6",-1.13943415052058,6.39633239982504,-5.2276096826118,4.27579719443242e-05,0.000234610249860781,1.91184819254153
"843","TC1600011442.hg.1","81631","MAP1LC3B",-1.01196743017009,7.710774055891,-5.22433858817573,4.30751502012746e-05,0.000236070218184921,1.9044730591353
"844","TC0100018483.hg.1","8349","H2BC21",-1.31745711430013,8.03348147549202,-5.22361033651888,4.31460899384509e-05,0.00023617883354934,1.90283099896363
"845","TC1100006494.hg.1","977","CD151",-1.19736799880602,6.25938489370012,-5.22178063238705,4.33248488461623e-05,0.000236876688366,1.89870519951342
"846","TC2000009440.hg.1","23394","ADNP",1.20337764909492,7.48160735140388,5.22012812006904,4.34869447154655e-05,0.000237481896673109,1.89497872049928
"847","TC0100011197.hg.1","149345","SHISA4",1.50328974757674,5.22917834106139,5.21958787178172,4.35400718553395e-05,0.000237491301029125,1.89376039261223
"848","TC0700011575.hg.1","22932","POMZP3",0.997008244731683,6.33732562593626,5.2187661575837,4.36210046708541e-05,0.000237652171673757,1.8919072791522
"849","TC1100013193.hg.1","5790","PTPRCAP",1.42918072362333,7.41301797856086,5.2156567993189,4.3928643069578e-05,0.000239046326244347,1.88489463084371
"850","TC0200006583.hg.1","9781","RNF144A",0.987750497063555,5.84883718056862,5.21487228785151,4.40066107760533e-05,0.000239188872688666,1.88312517251622
"851","TC0200011688.hg.1","6868","ADAM17",-1.36551994384379,6.46618094826473,-5.21347554581006,4.41457732909918e-05,0.000239529553236112,1.8799747131159
"852","TC0X00009795.hg.1","212","ALAS2",1.67271885698486,10.3176556730434,5.21320297697935,4.41729825448415e-05,0.000239529553236112,1.87935989508241
"853","TC0500010169.hg.1","56172","ANKH",1.19930904582723,6.62761531654315,5.21152449607694,4.43409141940461e-05,0.000240035803412394,1.8755737114969
"854","TC1700011903.hg.1","9021","SOCS3",-1.60844810889199,5.84981824281015,-5.21123190282091,4.43702545701699e-05,0.000240035803412394,1.87491368012854
"855","TC1700009539.hg.1","5216","PFN1",0.989830026936282,10.5583824048852,5.20753346474567,4.47428319912814e-05,0.000241768285145871,1.86657016730145
"856","TC2200009234.hg.1","101730217","SPECC1L-ADORA2A",-1.08737213294001,7.65120481661099,-5.20561424002507,4.49374271560998e-05,0.00024253611385652,1.86224005638422
"857","TC0800012288.hg.1","10671","DCTN6",-1.37641545428199,3.40338903513838,-5.20245222385571,4.52599139258902e-05,0.000243991601327436,1.85510535639022
"858","TC1400010619.hg.1","3091","HIF1A",-1.59400253748377,8.80952529572547,-5.20023687516181,4.54872554128065e-05,0.000244671412125416,1.85010622774677
"859","TC1900008180.hg.1","116115","ZNF526",1.08559833457098,5.27526416952213,5.20019138606823,4.54919357176911e-05,0.000244671412125416,1.85000357359002
"860","TC0900011669.hg.1","56904","SH3GLB2",0.99728403519042,6.42940374829108,5.19792369556071,4.57258776636993e-05,0.000245465520135476,1.84488592516067
"861","TC0400012018.hg.1","2994","GYPB",2.52209951800795,4.28646669943503,5.19773067321243,4.57458469343388e-05,0.000245465520135476,1.84445030019107
"862","TC0700010510.hg.1","136895","C7orf31",1.16621089889108,5.45713263810735,5.18959296933633,4.65958687916631e-05,0.000249736558952997,1.82608197738899
"863","TC0700013441.hg.1","3475","IFRD1",-1.53266575762828,7.81596525647362,-5.1834256625737,4.72507730763229e-05,0.000252953153664672,1.8121577875655
"864","TC0700013355.hg.1","51314","NME8",-1.33179616632594,3.72267962411184,-5.18244641454436,4.73556179929751e-05,0.00025318622653008,1.80994662751318
"865","TC0100013293.hg.1","3399","ID3",1.15149517593758,4.81644437970694,5.18198567475163,4.74050298198207e-05,0.00025318622653008,1.80890624302514
"866","TC0100010609.hg.1","26052","DNM3",-1.84107808710431,4.36248627930613,-5.18134615567692,4.7473701757839e-05,0.00025318622653008,1.80746213461397
"867","TC0700013544.hg.1","5683","PSMA2",-1.4283374703035,4.00952121485245,-5.18052678213065,4.75618346133685e-05,0.00025318622653008,1.80561184789032
"868","TC1500007518.hg.1","51762","RAB8B",-1.0178022081032,7.38394748517701,-5.18046653586933,4.75683213480756e-05,0.00025318622653008,1.80547579940734
"869","TC0200007803.hg.1","29094","LGALSL",-1.40992603802761,6.4447752032297,-5.17914408300908,4.77109373888318e-05,0.000253653084852017,1.80248935781106
"870","TC0400010167.hg.1","54876","DCAF16",1.32433018967531,6.77330714164838,5.1768891657522,4.79551170385553e-05,0.000254396233616287,1.79739685993277
"871","TC1000011485.hg.1","9124","PDLIM1",-1.63464163855433,7.18136537091166,-5.17683637931461,4.79608483722481e-05,0.000254396233616287,1.79727764253873
"872","TC0100015330.hg.1","10745","PHTF1",-1.51328503951814,3.59857575554987,-5.17582236356388,4.80710814867196e-05,0.000254688528060372,1.79498746139991
"873","TC0500007925.hg.1","5924","RASGRF2",1.33166035898766,6.02443563031477,5.16886540947433,4.88343561969826e-05,0.000258436111832829,1.7792728781712
"874","TC2100007797.hg.1","522","ATP5PF",-1.48858846316641,7.25866513693482,-5.16774990331272,4.89578855417167e-05,0.000258793399545459,1.77675279498466
"875","TC1900006532.hg.1","6209","RPS15",1.43926481649787,10.4855635890579,5.16635260587902,4.9113068878118e-05,0.000259317003676463,1.77359597272755
"876","TC1700010497.hg.1","11276","SYNRG",1.51591710762157,7.48240545442756,5.16385830990049,4.93913302830499e-05,0.000260488522725674,1.76796040527316
"877","TC1300007774.hg.1","10150","MBNL2",1.26327510332947,6.76629308542284,5.16329022657933,4.94549292008473e-05,0.000260526536953152,1.76667682208757
"878","TC0200016646.hg.1","51072","MEMO1",-1.12808144474078,6.0826172176002,-5.15968054749425,4.98609977500758e-05,0.000262366525746413,1.75852018851923
"879","TC0300007679.hg.1","6314","ATXN7",1.03284861009931,8.61296282605522,5.15543847249493,5.03425477194919e-05,0.000264599056273097,1.74893330077014
"880","TC0200014990.hg.1","9541","CIR1",-1.46442498644668,7.15899155435981,-5.15430124492513,5.04724457949931e-05,0.000264810377409778,1.7463629903454
"881","TC2200007035.hg.1","29796","UQCR10",-1.5031772369907,5.13372743344577,-5.15408320384122,5.04973901510853e-05,0.000264810377409778,1.74587017262817
"882","TC1200012753.hg.1","3822","KLRC2",2.68357802460782,5.7845224089144,5.15230320149371,5.07014960397371e-05,0.000265579264970052,1.74184686757072
"883","TC0400012621.hg.1","2180","ACSL1",-1.70095178110732,8.94816121056431,-5.14996595160738,5.09707750394205e-05,0.000266670981958454,1.73656366597292
"884","TC1400009668.hg.1","9240","PNMA1",-1.25598432668008,6.29259244356111,-5.14908165577657,5.1073035578509e-05,0.000266670981958454,1.73456466606949
"885","TC0500009411.hg.1","64901","RANBP17",-1.27764344795287,4.08023243473592,-5.14899491382089,5.10830777128208e-05,0.000266670981958454,1.7343685779062
"886","TC1500008317.hg.1","64784","CRTC3",1.20844494751732,6.60641225079284,5.14537540185494,5.15039057128283e-05,0.000268564384191046,1.72618583770487
"887","TC1000012567.hg.1","729092","AGAP5",1.17004865629024,7.35850891396634,5.14013414090595,5.21195511832853e-05,0.000271362168986622,1.71433503188258
"888","TC0900011378.hg.1","55755","CDK5RAP2",-1.2101861391204,6.01890815117119,-5.13980955027606,5.21579233896365e-05,0.000271362168986622,1.71360104592166
"889","TC0200015402.hg.1","285172","FAM126B",-1.33404392891604,7.63884522672242,-5.13636450932284,5.25669627325085e-05,0.000273182640972091,1.70581040916714
"890","TC1800007360.hg.1","5874","RAB27B",-1.73402506696709,6.20858109482126,-5.13261584459146,5.30157620133162e-05,0.000274920324658087,1.69733216016835
"891","TC1900006578.hg.1","8175","SF3A2",0.926316035693448,7.59365000140284,5.13257770360562,5.30203483269167e-05,0.000274920324658087,1.69724589245961
"892","TC0300012212.hg.1","4638","MYLK",-1.59438798343141,5.28257535384881,-5.13064923849172,5.32527662052359e-05,0.000275760236795424,1.6928839290439
"893","TC1800009214.hg.1","4729","NDUFV2",-1.23699600163803,4.92848496339349,-5.13024423942998,5.33017081078601e-05,0.000275760236795424,1.6919678336318
"894","TC0600011646.hg.1","116369","SLC26A8",-2.0493889591286,4.7908102388228,-5.12745397695873,5.36401421367483e-05,0.000277200734532189,1.68565601881683
"895","TC0100010243.hg.1","149628","PYHIN1",1.99714272768054,6.92402209285598,5.12632535490699,5.3777654268311e-05,0.000277600852200667,1.68310281622525
"896","TC1600007985.hg.1","1071","CETP",-1.12182518285949,4.37168365162594,-5.12471506159307,5.3974474806001e-05,0.000278233236312115,1.67945980124601
"897","TC0100007634.hg.1","51538","ZCCHC17",-1.21729515217842,4.48603819181962,-5.12405722358411,5.40550907715644e-05,0.000278233236312115,1.67797150005285
"898","TC0200016442.hg.1","4436","MSH2",1.68722857090943,5.2855672549188,5.12384737747155,5.40808325126145e-05,0.000278233236312115,1.67749673485841
"899","TC1400010612.hg.1","64430","PCNX4",1.73642878896246,5.36193092232255,5.12134442909274,5.43888315223741e-05,0.000279506564664481,1.67183370545003
"900","TC1200007418.hg.1","196527","ANO6",-1.42386552469317,8.11336869795706,-5.11240659297597,5.55033119326287e-05,0.000284917001254161,1.65160775033356
"901","TC0200012161.hg.1","79623","GALNT14",-2.04821507359405,4.5988194720246,-5.11108228318523,5.56704084328671e-05,0.000285457588190728,1.64861040045043
"902","TC1200011741.hg.1","374470","C12orf42",1.13219566717918,4.52452464409107,5.11058998006202,5.5732655818338e-05,0.00028545994443539,1.64749612387688
"903","TC1000006862.hg.1","55301","OLAH",-1.19756847786224,3.80603841256444,-5.10747936232843,5.61276064151422e-05,0.000286841595587805,1.64045516324844
