"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC1600011442.hg.1",1.13774126318304,7.710774055891,5.8736530518654,1.01534330230183e-05,7.1181882498247e-05,3.29118596132248
"TC1100007948.hg.1",1.70069212269659,6.93228590405915,5.86715202802342,1.02989905567123e-05,7.20421693061618e-05,3.27688847690016
"TC0100010625.hg.1",-1.23190338514506,4.95114148504225,-5.86678233196076,1.03073320154487e-05,7.20421693061618e-05,3.27607527508666
"TC0200009074.hg.1",-1.55181153462112,6.46663680979797,-5.86435389273792,1.03622973235402e-05,7.23119819002077e-05,3.27073318114807
"TC0100017761.hg.1",-1.29534832806972,5.79588689741114,-5.86369603343447,1.03772389610038e-05,7.23119819002077e-05,3.26928590560115
"TC0500009076.hg.1",-1.14001855253246,3.77488273503664,-5.860153337368,1.04580829454444e-05,7.26719020494671e-05,3.26149122672165
"TC1100007787.hg.1",-1.63307394809658,7.01113087764085,-5.859844697657,1.0465156568675e-05,7.26719020494671e-05,3.2608120881372
"TC2000009874.hg.1",-1.35782059535535,9.40493105676478,-5.8593685277456,1.04760793863517e-05,7.26719020494671e-05,3.25976429111614
"TC0100010341.hg.1",1.4776729588318,9.22264055381223,5.85812602443117,1.0504636105378e-05,7.26814057728822e-05,3.25703008271727
"TC0200012073.hg.1",-1.36991745908726,5.76169082843951,-5.85794022538611,1.05089132156462e-05,7.26814057728822e-05,3.25662120523517
"TC0900012161.hg.1",1.28245240311446,6.5507229701372,5.84934756315928,1.0708679391036e-05,7.3925176117651e-05,3.23770763249044
"TC1900006578.hg.1",-1.05546446209298,7.59365000140284,-5.84816969192497,1.07363647658503e-05,7.3925176117651e-05,3.23511434608883
"TC1000006796.hg.1",1.6893007033069,4.48443562853752,5.8478763762045,1.07432704292597e-05,7.3925176117651e-05,3.23446853711962
"TC1500010787.hg.1",1.48178064173366,6.57887425520877,5.84695975469042,1.07648802103992e-05,7.3925176117651e-05,3.2324503009401
"TC0200006536.hg.1",2.32498768325494,6.85643599123054,5.84616192763784,1.07837256106635e-05,7.3925176117651e-05,3.230693553174
"TC1700012089.hg.1",-0.95404183636642,7.32568805408337,-5.84611838369269,1.07847551305837e-05,7.3925176117651e-05,3.23059767105876
"TC0700008552.hg.1",-1.11859965238462,5.01978041312819,-5.84462508557847,1.08201225534713e-05,7.40577276993148e-05,3.22730935833997
"TC0400011056.hg.1",1.27324451552048,5.9432599050558,5.84293469228904,1.08603014391543e-05,7.42227701906698e-05,3.22358673524271
"TC0100016120.hg.1",-1.25823325757003,4.99551208860621,-5.84210567159186,1.08800622372531e-05,7.42479874979456e-05,3.22176093132158
"TC1800006710.hg.1",1.16494925553881,7.79220199325301,5.8362632276137,1.1020373336696e-05,7.50945793739459e-05,3.2088916012412
"TC1600010334.hg.1",1.66405840533104,4.76013487361635,5.83506058200199,1.10494852120678e-05,7.51820643295334e-05,3.20624202965018
"TC1100011372.hg.1",1.6260862993723,4.18373294403391,5.83438438142059,1.10658882750864e-05,7.51829468101455e-05,3.20475220918343
"TC0700013544.hg.1",1.60829822931915,4.00952121485245,5.833237749389,1.1093759962091e-05,7.52616314608819e-05,3.2022258083353
"TC0100012097.hg.1",1.79365087697011,6.83864321064532,5.82945212311854,1.11862906249052e-05,7.56941610907088e-05,3.1938838226564
"TC0800007439.hg.1",1.30623693119244,5.11208356695325,5.82928946910785,1.11902839880853e-05,7.56941610907088e-05,3.19352536382254
"TC0400008803.hg.1",1.20966050902788,6.67401429515128,5.82623677094859,1.12655031570373e-05,7.60915564115676e-05,3.18679725193283
"TC1000011485.hg.1",1.83873620159708,7.18136537091166,5.82319465984542,1.13409768484581e-05,7.64248006743487e-05,3.18009145535142
"TC1700010826.hg.1",-1.56818788420251,7.63451793783148,-5.82291564670621,1.13479249486154e-05,7.64248006743487e-05,3.17947636930915
"TC0100016656.hg.1",1.27148443058664,8.35224956373458,5.81977080440244,1.14265413658616e-05,7.68422432464056e-05,3.17254295613605
"TC0400010418.hg.1",1.5262621044963,7.43556122041994,5.8171377814197,1.14927920964448e-05,7.7175435298801e-05,3.16673711389582
"TC1100011131.hg.1",-1.37067340487824,10.3526141452751,-5.81582119340762,1.15260668344666e-05,7.72865439408354e-05,3.16383373930292
"TC0100016625.hg.1",1.35070267507653,9.89119513166386,5.81097779281495,1.16493280366033e-05,7.79229703031278e-05,3.15315131263291
"TC1700009368.hg.1",1.33071240699158,7.1551436173142,5.81022250391813,1.16686709711745e-05,7.79229703031278e-05,3.15148524403579
"TC1100013096.hg.1",1.65163735175717,5.07212361290354,5.80931324247023,1.16920007914104e-05,7.79229703031278e-05,3.14947944945888
"TC1900011847.hg.1",1.86171733296057,6.74147126489953,5.80929328331746,1.16925134387249e-05,7.79229703031278e-05,3.14943541934934
"TC0100009418.hg.1",1.30478250640962,7.75658587976885,5.80879528132114,1.17053119892577e-05,7.79229703031278e-05,3.1483368074118
"TC0800009094.hg.1",1.21753674106743,7.97827535364355,5.80128707678259,1.1900019890162e-05,7.91051681907171e-05,3.13177013534001
"TC0200014672.hg.1",2.57679266827343,4.51869200247806,5.79716158690006,1.20084140342542e-05,7.97110241928942e-05,3.12266472788828
"TC2200009234.hg.1",1.21063520664093,7.65120481661099,5.79571581821418,1.20466393818522e-05,7.9850034353167e-05,3.11947332032193
"TC1800007523.hg.1",1.27455844398855,5.89841187851735,5.79387968173181,1.20953655611261e-05,8.00581502756487e-05,3.1154198827567
"TC1200012606.hg.1",1.35975106657227,7.99241470619229,5.78767078617515,1.22616337143537e-05,8.10425575970157e-05,3.10171047346397
"TC1800006889.hg.1",1.88627472254605,7.84495893189179,5.78610959434737,1.23038080120739e-05,8.12051328796876e-05,3.09826266233305
"TC1000008388.hg.1",1.1666900386539,6.98387690158284,5.78480649954116,1.23391237746387e-05,8.13220425660921e-05,3.09538464304867
"TC0100008641.hg.1",1.36492232851193,6.84346069010104,5.78055306742271,1.24551221277787e-05,8.19696071657229e-05,3.08598922135828
"TC1200012646.hg.1",-1.43461303967976,6.71438542362836,-5.77832874510808,1.25162273172463e-05,8.22545806624154e-05,3.08107512924468
"TC1800009223.hg.1",1.11403030536399,6.75536786714078,5.77682300492765,1.25577662499701e-05,8.24103410154286e-05,3.07774826417114
"TC2000008295.hg.1",1.8768674745876,6.13513846739588,5.7707408009191,1.27269984040758e-05,8.34024576267095e-05,3.06430742069485
"TC1900010612.hg.1",-1.16231549498846,5.86184612301686,-5.76807681185022,1.28018554150133e-05,8.37741813277074e-05,3.05841911290262
"TC0100013588.hg.1",1.32691877426135,8.8632873694521,5.76089563189252,1.30058975576048e-05,8.49890335447441e-05,3.04254250245264
"TC1700012438.hg.1",1.28883273807034,7.26815075104228,5.7532501701119,1.32267941538907e-05,8.6310436427931e-05,3.02563335181394
"TC1500009120.hg.1",-0.916904803212375,6.42409231947531,-5.75182099356748,1.32685109455476e-05,8.64605367678842e-05,3.02247180760924
"TC2000009259.hg.1",-1.36634942845058,5.12596012824005,-5.7501608691192,1.33171381342387e-05,8.65971032262934e-05,3.01879909945526
"TC1200007647.hg.1",1.2284950257577,5.90092766315788,5.74978296669735,1.33282328561122e-05,8.65971032262934e-05,3.01796302142946
"TC0300012816.hg.1",2.15888382747165,4.61446292136247,5.74918863674156,1.33457007569526e-05,8.65971032262934e-05,3.01664808444584
"TC0700012970.hg.1",-1.09124253379292,3.95770620926659,-5.74724488113199,1.34029933700434e-05,8.67942003355734e-05,3.01234732096272
"TC1900007891.hg.1",-1.37010487632721,7.79418999492148,-5.74688430312233,1.34136491427704e-05,8.67942003355734e-05,3.01154945992368
"TC0600008132.hg.1",1.11605255734298,6.01225039289387,5.74582203395637,1.34450916797431e-05,8.6796883771841e-05,3.00919886668065
"TC0100018437.hg.1",1.34672621447869,6.43699344532406,5.7456011810493,1.34516382642074e-05,8.6796883771841e-05,3.00871014742624
"TC1500008245.hg.1",1.23706784395906,9.06877338700276,5.74444422082316,1.34859865745053e-05,8.68971519863521e-05,3.00614985739481
"TC0300008002.hg.1",1.31767095309181,5.75115689533065,5.74359065646175,1.35113850951983e-05,8.6939553119521e-05,3.00426087449834
"TC0900011404.hg.1",0.973628404063157,7.41250027241284,5.74102454846165,1.3588037103749e-05,8.73111702633104e-05,2.9985814751976
"TC0500008698.hg.1",-1.335706835334,6.39762353670068,-5.73707972905723,1.37067417710563e-05,8.79515930309447e-05,2.98984929808349
"TC1400010621.hg.1",0.964630912550797,7.29106490811578,5.73572522205674,1.37477450266856e-05,8.8092346772937e-05,2.98685060586245
"TC1700010982.hg.1",-1.44555363424819,5.78743769563527,-5.73111913642607,1.38881211143644e-05,8.88685866320821e-05,2.97665190915866
"TC0200007854.hg.1",1.5058316445535,4.86447932445924,5.72723201337427,1.40077272192155e-05,8.95099581642814e-05,2.96804337490721
"TC0200016646.hg.1",1.2491269506688,6.0826172176002,5.71332509613048,1.44443438005752e-05,9.21724701086427e-05,2.9372316455753
"TC0400012992.hg.1",1.43408890373289,5.84863863673412,5.7091574444448,1.45778842264267e-05,9.28005021591472e-05,2.92799396025139
"TC0100015899.hg.1",0.983423983335516,10.8943978745494,5.70900055043645,1.45829360535803e-05,9.28005021591472e-05,2.92764616582611
"TC1400007354.hg.1",1.29388764302313,8.42378040467079,5.70555726896664,1.46942585208594e-05,9.33802948643338e-05,2.92001262920051
"TC1000008193.hg.1",1.43323929654554,6.72104300562324,5.70296558956579,1.47786218116559e-05,9.37874076508931e-05,2.91426622031604
"TC1100007049.hg.1",1.13210242332993,5.99335519117543,5.70105036331018,1.48412838648249e-05,9.40558730527997e-05,2.91001922713108
"TC0900010485.hg.1",1.68746143299713,7.98791073159917,5.69958330367056,1.488946674703e-05,9.42319676318887e-05,2.90676577884493
"TC0800011105.hg.1",1.89583563304726,4.30515114751018,5.69821533977389,1.49345392453151e-05,9.43879224532908e-05,2.90373188901755
"TC1000007103.hg.1",1.34377864153536,7.38379624695852,5.69645478958681,1.49927524812153e-05,9.4626388610949e-05,2.8998270278838
"TC0X00008108.hg.1",1.21737574021344,7.09398252386873,5.68227243567768,1.54702493324909e-05,9.75068921092876e-05,2.86835909536185
"TC0100010532.hg.1",-1.47488691761272,5.0725310600225,-5.67901201031073,1.55822055874898e-05,9.80787327168974e-05,2.8611218780526
"TC1500010020.hg.1",-1.21345569773284,7.64492784338777,-5.67661484146083,1.56650479741676e-05,9.84660158376247e-05,2.85580014170247
"TC1400009225.hg.1",1.3347794229687,5.18835419085864,5.67557418990157,1.57011514074516e-05,9.85588580196012e-05,2.85348970062355
"TC0X00008911.hg.1",-1.00183252058107,7.5101566573458,-5.67386454406052,1.57606492616747e-05,9.87980998493042e-05,2.84969372379073
"TC0500013351.hg.1",1.39655368234255,6.99915269680449,5.67082973943386,1.58668331519072e-05,9.91554438365303e-05,2.84295471350421
"TC1200012818.hg.1",1.36543782748962,4.75559520341068,5.6707515167658,1.58695797176421e-05,9.91554438365303e-05,2.84278100164631
"TC0700013472.hg.1",2.52967193112397,7.89030167649126,5.67039679722575,1.58820407876694e-05,9.91554438365303e-05,2.84199325543064
"TC1200008081.hg.1",-1.2421985522476,5.59207776305978,-5.66795213576244,1.59681928667324e-05,9.95587733391411e-05,2.83656390092114
"TC0X00006614.hg.1",1.50150702718175,6.51117851376987,5.66658100630675,1.60167218505637e-05,9.97267586921893e-05,2.83351848629666
"TC0100012869.hg.1",-1.3953606365023,6.4886725116346,-5.66266056389434,1.61563140074067e-05,0.000100460525860322,2.82480972546466
"TC1100013221.hg.1",1.58663250091069,6.89273508028376,5.66047112704103,1.62348126275071e-05,0.000100812949380487,2.81994548322532
"TC2000006559.hg.1",-1.23868954986502,6.61212242751177,-5.65777941624542,1.63318544423527e-05,0.000101279419494858,2.81396467030998
"TC1600010772.hg.1",-1.03765258228264,5.5920566234459,-5.65572911155372,1.64061702362975e-05,0.000101603896101467,2.80940852229201
"TC0800007440.hg.1",1.92569802950805,6.07110483222202,5.65316538005495,1.64995827896242e-05,0.00010196064820735,2.80371084015992
"TC0200012994.hg.1",1.12498002397652,4.80308462809985,5.65267887297519,1.65173705750056e-05,0.00010196064820735,2.8026295421684
"TC0700013420.hg.1",1.03914784673976,8.56759711550225,5.65233421594996,1.65299838760401e-05,0.00010196064820735,2.80186350174413
"TC2100006967.hg.1",1.22350833123116,10.0957064884375,5.65068551468406,1.65904573022925e-05,0.000102197216982122,2.79819890262673
"TC0900007604.hg.1",1.28891801135505,8.98150952333815,5.64960038697396,1.66303826238162e-05,0.00010230674796542,2.79578681711747
"TC1900007988.hg.1",-1.17699368661148,6.90838312047984,-5.64714850863966,1.67209574166214e-05,0.000102727158596797,2.79033619455299
"TC0100007283.hg.1",-1.27017918900238,5.61469838668845,-5.64500450091622,1.68005726685023e-05,0.000102966092001168,2.78556947692595
"TC1400010617.hg.1",-1.78909562263587,7.8935789593105,-5.64490108179641,1.68044228071171e-05,0.000102966092001168,2.78533953596674
"TC2200006855.hg.1",1.19402995585522,5.37503228738421,5.64191657606766,1.69159211836591e-05,0.000103385713918966,2.77870334769819
"TC0600011067.hg.1",1.31308220304337,7.21114180082749,5.64187013147896,1.69176622776491e-05,0.000103385713918966,2.77860006879941
"TC0100010855.hg.1",1.30433106838139,7.30409549858921,5.63973554161332,1.69978809586448e-05,0.000103738718664384,2.77385314095105
"TC1700011313.hg.1",1.43246221564338,6.87877701314182,5.63864535140329,1.70390007043968e-05,0.000103852484504371,2.77142858312356
"TC0100018465.hg.1",1.29870882800505,5.62299821893488,5.63408275210524,1.72121996155578e-05,0.000104769910703396,2.76128015541072
"TC0600013880.hg.1",1.13453135811443,5.23601197900308,5.63265478529127,1.72667752297058e-05,0.000104963817843738,2.75810354470225
"TC0700008857.hg.1",-1.51677668204366,6.5525487501283,-5.6307132432049,1.73412632850014e-05,0.00010516883081661,2.75378411825157
"TC1900008992.hg.1",-1.10059524162956,3.94045064280549,-5.63058934218074,1.73460279398824e-05,0.00010516883081661,2.75350845769559
"TC0800009511.hg.1",-1.15249362320924,4.06618567091938,-5.62929615938655,1.7395837701551e-05,0.000105332595257098,2.75063123367854
"TC0600011943.hg.1",-1.74311757854419,3.89491213700417,-5.62729734090048,1.74731145378182e-05,0.000105662027702513,2.74618369549875
"TC0400011712.hg.1",2.70407029248126,5.12571778244635,5.62313411234113,1.76351993834201e-05,0.000106502772746929,2.73691886523536
"TC2000009887.hg.1",-1.23168596334865,4.59633209311543,-5.62143518786114,1.77017837748557e-05,0.000106765327728242,2.7331375826808
"TC0700006984.hg.1",1.48973887950677,6.99967179984968,5.61671446816328,1.78881516252334e-05,0.000107676387810044,2.72262918494313
"TC0300013908.hg.1",1.09110718571247,6.23010144834315,5.61642986084096,1.78994514801113e-05,0.000107676387810044,2.72199557264205
"TC0600009508.hg.1",1.19986774154685,5.79985786048131,5.60983137165942,1.81634899089309e-05,0.000109122657190196,2.7073032781939
"TC0100006875.hg.1",1.31271975145515,6.39541646714381,5.6078313114472,1.82443063347031e-05,0.000109465838008218,2.70284904983175
"TC1000007700.hg.1",1.3520733379191,8.51197663870209,5.60572109232732,1.8329972658419e-05,0.000109837190248892,2.69814905714302
"TC1500006946.hg.1",1.13462759419336,5.21031918745751,5.60283755617843,1.84476980120883e-05,0.000110267803304352,2.69172596969877
"TC2000007169.hg.1",1.34546713151238,7.10044827938978,5.6027918639281,1.84495696870702e-05,0.000110267803304352,2.69162418333859
"TC1200012111.hg.1",1.10563492529424,5.93507637886459,5.59549399728509,1.87510156919783e-05,0.000111924667308707,2.67536440797678
"TC0600012763.hg.1",-1.2003685481809,6.56269642440852,-5.59387986104204,1.88183666353406e-05,0.000112181746910031,2.67176736575391
"TC1600009777.hg.1",-1.02684554146808,6.4387065117745,-5.58740543160888,1.90910119645639e-05,0.000113660406283873,2.65733673372892
"TC0200014160.hg.1",-1.16200032320961,6.96037154841272,-5.58417988002812,1.92283473686141e-05,0.000114183843616773,2.65014585782903
"TC0600013125.hg.1",-2.09963324999984,6.91525200881932,-5.5836181735665,1.92523663988885e-05,0.000114183843616773,2.64889351325692
"TC1000012584.hg.1",1.33425873813534,5.90281415021387,5.58360157434256,1.92530766617893e-05,0.000114183843616773,2.6488565042195
"TC2000007928.hg.1",-1.02326294660899,5.57428706253804,-5.57376095604655,1.96788974402481e-05,0.000116559623299931,2.62691140982883
"TC1500010883.hg.1",-1.03756362903582,6.22762810252399,-5.57263599136695,1.97281860090637e-05,0.000116592630624671,2.6244020699553
"TC1500007097.hg.1",1.44254595938341,11.2542399812761,5.57248199104369,1.97349431057344e-05,0.000116592630624671,2.62405854798552
"TC1900009824.hg.1",1.21957673393256,7.18407793827387,5.57138392652497,1.978319168237e-05,0.000116728410692911,2.62160907437753
"TC0300009282.hg.1",1.40221169704664,6.5126369234409,5.57041828460255,1.98257212961444e-05,0.00011683014335228,2.6194549001621
"TC0300009459.hg.1",1.71601554555859,6.72877399828681,5.56773951361841,1.99441918989194e-05,0.000117378556143958,2.61347856090651
"TC0500010932.hg.1",1.12972126624918,6.38658239069063,5.56486482366056,2.00721323526201e-05,0.000117981235965782,2.60706434084369
"TC0800007013.hg.1",-1.21089196670871,6.14704092215358,-5.56406791149926,2.01077478857756e-05,0.00011804040054928,2.60528606789741
"TC1600006926.hg.1",1.22982368256051,6.32657261031294,5.55993278256863,2.02935946544153e-05,0.000118980212313958,2.59605771623114
"TC1000011904.hg.1",-1.45261042845638,8.41239482870823,-5.55922281154839,2.03256793334583e-05,0.000119017285830897,2.5944731078931
"TC0300009179.hg.1",1.17266843280799,2.92751412849903,5.55248573518468,2.06327306146661e-05,0.000120518642654406,2.57943394378377
"TC1500008983.hg.1",1.1519884535845,8.6750648997807,5.55245259998871,2.06342524544664e-05,0.000120518642654406,2.57935996517701
"TC0200008071.hg.1",1.30216098608572,6.56237528618255,5.5504150008985,2.07280564842928e-05,0.00012080778672675,2.57481055598324
"TC2200009274.hg.1",-1.35108505398062,6.52471435552388,-5.55024169079796,2.07360551676001e-05,0.00012080778672675,2.57442358257973
"TC0700008765.hg.1",1.49161584372822,5.26720896272447,5.54606076678575,2.09299739347573e-05,0.000121783979318109,2.5650873687966
"TC0X00009611.hg.1",-1.54150909001849,7.42508792503326,-5.5441748825091,2.10180502197321e-05,0.000122142631465613,2.56087553730895
"TC2000008678.hg.1",-1.22998989392895,8.34440509526255,-5.52896280460052,2.17424937411953e-05,0.000126193870708948,2.52688909426623
